_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-11,COVID039,M1,1,0,COVID,200,RNA_Sun_Calu-3_24h_Down,,-11,5.2,9.6,30242,300,500,26,5.2,0.99,476|689|811|908|2673|3015|3065|3066|5478|5591|5901|6185|6950|7009|7170|7184|7812|7913|8725|10576|10694|10959|51280|51727|55706|56886,ATP1A1|BTF3|CALR|CCT6A|GFPT1|H2AZ1|HDAC1|HDAC2|PPIA|PRKDC|RAN|RPN2|TCP1|TMBIM6|TPM3|HSP90B1|CSDE1|DEK|URI1|CCT2|CCT8|TMED2|GOLM1|CMPK1|NDC1|UGGT1,-6.9,0
1,-11,COVID064,M1,1,0,COVID,200,Phosphoproteome_Bouhaddou_Vero_E6_4h_Up,,-11,5.5,9.6,30242,262,500,24,4.8,0.96,3065|3066|3181|3609|5478|5591|6749|8498|9320|9646|9967|10055|10075|10428|23369|23774|55677|57646|81608|116092|123169|129401|200916|221092,HDAC1|HDAC2|HNRNPA2B1|ILF3|PPIA|PRKDC|SSRP1|RANBP3|TRIP12|CTR9|THRAP3|SAE1|HUWE1|CFDP1|PUM2|BRD1|IWS1|USP28|FIP1L1|DNTTIP1|LEO1|NUP35|RPL22L1|HNRNPUL2,-6.8,0
1,-9.6,COVID134,M1,1,0,COVID,200,Proteome_Stukalov_A549-ACE2_24h_Down,,-9.6,4.9,8.7,30242,299,500,24,4.8,0.96,689|1340|3065|5431|5432|6046|6667|6879|7371|8030|9044|9646|9810|9972|10735|25942|51280|55187|55339|55749|57459|57646|79577|93973,BTF3|COX6B1|HDAC1|POLR2B|POLR2C|BRD2|SP1|TAF7|UCK2|CCDC6|BTAF1|CTR9|RNF40|NUP153|STAG2|SIN3A|GOLM1|VPS13D|WDR33|CCAR1|GATAD2B|USP28|CDC73|ACTR8,-5.8,0
1,-9.6,COVID172,M1,1,0,COVID,200,Proteome_Stukalov_A549_72h_ORF3_Down,,-9.6,4.8,8.7,30242,300,500,24,4.8,0.96,1385|1665|2874|3726|4221|5496|6749|7170|7913|8498|8883|8893|9184|9810|10055|10428|11091|11128|23054|23168|23248|54623|57092|81488,CREB1|DHX15|GPS2|JUNB|MEN1|PPM1G|SSRP1|TPM3|DEK|RANBP3|NAE1|EIF2B5|BUB3|RNF40|SAE1|CFDP1|WDR5|POLR3A|NCOA6|RTF1|RPRD2|PAF1|PCNP|POLR2M,-5.8,0
1,-8.1,COVID062,M1,1,0,COVID,200,Phosphoproteome_Bouhaddou_Vero_E6_2h_Up,,-8.1,4.4,7.8,30242,300,500,22,4.4,0.92,1385|1937|3065|3066|3181|3609|6749|8498|9320|9646|9967|10055|10075|23774|51663|55677|57646|81608|123169|124245|200916|221092,CREB1|EEF1G|HDAC1|HDAC2|HNRNPA2B1|ILF3|SSRP1|RANBP3|TRIP12|CTR9|THRAP3|SAE1|HUWE1|BRD1|ZFR|IWS1|USP28|FIP1L1|LEO1|ZC3H18|RPL22L1|HNRNPUL2,-4.6,0
1,-8.1,COVID065,M1,1,0,COVID,200,Phosphoproteome_Bouhaddou_Vero_E6_8h_Down,,-8.1,4.4,7.8,30242,300,500,22,4.4,0.92,1994|3054|3726|4820|5591|5933|7371|8030|8725|8773|9320|9611|9967|9972|10657|23774|51530|51593|55187|55626|84811|116224,ELAVL1|HCFC1|JUNB|NKTR|PRKDC|RBL1|UCK2|CCDC6|URI1|SNAP23|TRIP12|NCOR1|THRAP3|NUP153|KHDRBS1|BRD1|ZC3HC1|SRRT|VPS13D|AMBRA1|BUD13|PABIR1,-4.6,0
1,-7.4,COVID066,M1,1,0,COVID,200,Phosphoproteome_Bouhaddou_Vero_E6_8h_Up,,-7.4,4.2,7.3,30242,300,500,21,4.2,0.9,3065|3066|3181|3609|4820|5478|5591|6749|8498|9320|9646|9967|10055|10075|23369|23774|55677|57646|116092|123169|200916,HDAC1|HDAC2|HNRNPA2B1|ILF3|NKTR|PPIA|PRKDC|SSRP1|RANBP3|TRIP12|CTR9|THRAP3|SAE1|HUWE1|PUM2|BRD1|IWS1|USP28|DNTTIP1|LEO1|RPL22L1,-4,0
1,-7.3,COVID055,M1,1,0,COVID,200,Phosphoproteome_Bouhaddou_Vero_E6_0h_Down,,-7.3,4.4,7.3,30242,277,500,20,4,0.88,1994|3572|4820|5093|6670|6749|6879|7157|8030|9219|9320|9611|9967|10657|23774|51593|54890|116092|116224|124245,ELAVL1|IL6ST|NKTR|PCBP1|SP3|SSRP1|TAF7|TP53|CCDC6|MTA2|TRIP12|NCOR1|THRAP3|KHDRBS1|BRD1|SRRT|ALKBH5|DNTTIP1|PABIR1|ZC3H18,-4,0
1,-6.8,COVID057,M1,1,0,COVID,200,Phosphoproteome_Bouhaddou_Vero_E6_12h_Down,,-6.8,4,6.8,30242,300,500,20,4,0.88,1994|3054|3726|4820|5093|5933|7371|8773|9219|9320|9611|9967|10657|23352|23774|51530|51593|55626|84811|116224,ELAVL1|HCFC1|JUNB|NKTR|PCBP1|RBL1|UCK2|SNAP23|MTA2|TRIP12|NCOR1|THRAP3|KHDRBS1|UBR4|BRD1|ZC3HC1|SRRT|AMBRA1|BUD13|PABIR1,-3.6,0
1,-6.8,COVID234,M1,1,0,COVID,200,Phosphoproteome_Klann_Caco-2_24h_Down,,-6.8,4,6.8,30242,300,500,20,4,0.88,1072|1937|2975|5933|6749|7090|9611|9967|10766|23248|23352|23369|23774|25942|55683|79002|84811|116092|116224|124245,CFL1|EEF1G|GTF3C1|RBL1|SSRP1|TLE3|NCOR1|THRAP3|TOB2|RPRD2|UBR4|PUM2|BRD1|SIN3A|KANSL3|TRIR|BUD13|DNTTIP1|PABIR1|ZC3H18,-3.6,0
1,-6.5,COVID368,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_NSP12,,-6.5,4.3,6.8,30242,255,500,18,3.6,0.83,908|3336|5202|8409|8725|9675|9924|10459|10576|10694|10726|11146|23386|25904|28981|57171|60412|79657,CCT6A|HSPE1|PFDN2|UXT|URI1|TTI1|PAN2|MAD2L2|CCT2|CCT8|NUDC|GLMN|NUDCD3|CNOT10|IFT81|DOLPP1|EXOC4|RPAP3,-3.4,0
1,-6.1,COVID058,M1,1,0,COVID,200,Phosphoproteome_Bouhaddou_Vero_E6_12h_Up,,-6.1,3.8,6.4,30242,300,500,19,3.8,0.86,3065|3066|3181|5478|6749|8498|9320|9967|10055|10075|23352|23774|25942|55677|81608|123169|129401|200916|221092,HDAC1|HDAC2|HNRNPA2B1|PPIA|SSRP1|RANBP3|TRIP12|THRAP3|SAE1|HUWE1|UBR4|BRD1|SIN3A|IWS1|FIP1L1|LEO1|NUP35|RPL22L1|HNRNPUL2,-3.2,0
1,-6.1,COVID060,M1,1,0,COVID,200,Phosphoproteome_Bouhaddou_Vero_E6_24h_Up,,-6.1,3.8,6.4,30242,300,500,19,3.8,0.86,1385|2673|3066|4820|6749|8030|9320|9967|10055|10075|10575|23352|23774|25942|26058|55677|81608|123169|129401,CREB1|GFPT1|HDAC2|NKTR|SSRP1|CCDC6|TRIP12|THRAP3|SAE1|HUWE1|CCT4|UBR4|BRD1|SIN3A|GIGYF2|IWS1|FIP1L1|LEO1|NUP35,-3.2,0
1,-6.1,COVID130,M1,1,0,COVID,200,Phosphoproteome_Stukalov_A549-ACE2_24h_Down,,-6.1,3.8,6.4,30242,300,500,19,3.8,0.86,4253|4825|4850|6421|7090|9611|9646|9967|9972|10075|11129|23248|26960|51343|51530|55677|81608|124245|129401,MIA2|NKX6-1|CNOT4|SFPQ|TLE3|NCOR1|CTR9|THRAP3|NUP153|HUWE1|CLASRP|RPRD2|NBEA|FZR1|ZC3HC1|IWS1|FIP1L1|ZC3H18|NUP35,-3.2,0
1,-5.5,COVID139,M1,1,0,COVID,200,Proteome_Stukalov_A549_72h_E_Up,,-5.5,4.6,6.3,30242,186,500,14,2.8,0.74,689|1072|1984|2972|3476|6184|9924|10657|23759|51611|57646|79868|84964|339287,BTF3|CFL1|EIF5A|BRF1|IGBP1|RPN1|PAN2|KHDRBS1|PPIL2|DPH5|USP28|ALG13|ALKBH6|MSL1,-2.8,0
1,-5.5,COVID037,M1,1,0,COVID,200,RNA_Sun_Calu-3_12h_Down,,-5.5,3.6,5.9,30242,300,500,18,3.6,0.83,86|476|689|811|1340|1603|3015|5478|5591|6184|6185|6613|6647|7009|7170|7184|10959|84661,ACTL6A|ATP1A1|BTF3|CALR|COX6B1|DAD1|H2AZ1|PPIA|PRKDC|RPN1|RPN2|SUMO2|SOD1|TMBIM6|TPM3|HSP90B1|TMED2|DPY30,-2.8,0
1,-5.5,COVID193,M1,1,0,COVID,200,RNA_Stukalov_A549-ACE2_30h_Up,,-5.5,3.6,5.9,30242,300,500,18,3.6,0.83,488|1051|2113|3397|3726|4850|10766|11011|22898|23054|25976|26512|65250|79888|80204|80314|80789|96459,ATP2A2|CEBPB|ETS1|ID1|JUNB|CNOT4|TOB2|TLK2|DENND3|NCOA6|TIPARP|INTS6|CPLANE1|LPCAT1|FBXO11|EPC1|INTS5|FNIP1,-2.8,0
1,-5.5,COVID378,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_NSP7,,-5.5,3.6,5.9,30242,300,500,18,3.6,0.83,2975|5431|6728|6879|8725|9470|9675|11128|25904|26058|28981|51377|55236|57171|60412|60625|64324|84661,GTF3C1|POLR2B|SRP19|TAF7|URI1|EIF4E2|TTI1|POLR3A|CNOT10|GIGYF2|IFT81|UCHL5|UBA6|DOLPP1|EXOC4|DHX35|NSD1|DPY30,-2.8,0
1,-4.9,COVID059,M1,1,0,COVID,200,Phosphoproteome_Bouhaddou_Vero_E6_24h_Down,,-4.9,3.4,5.5,30242,300,500,17,3.4,0.81,1994|3726|5933|6670|8773|9219|9320|9611|9967|10657|10952|51530|51593|55626|116224|129401|353145,ELAVL1|JUNB|RBL1|SP3|SNAP23|MTA2|TRIP12|NCOR1|THRAP3|KHDRBS1|SEC61B|ZC3HC1|SRRT|AMBRA1|PABIR1|NUP35|LCE3E,-2.3,0
1,-4.9,COVID389,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_ORF9C,,-4.9,3.4,5.5,30242,300,500,17,3.4,0.81,476|1603|1650|3321|6046|6184|6613|6872|7184|8086|8467|9330|9646|10113|84811|121260|727910,ATP1A1|DAD1|DDOST|IGSF3|BRD2|RPN1|SUMO2|TAF1|HSP90B1|AAAS|SMARCA5|GTF3C3|CTR9|PREB|BUD13|SLC15A4|TLCD2,-2.3,0
1,-4.7,COVID132,M1,1,0,COVID,200,Phosphoproteome_Stukalov_A549-ACE2_6h_Down,,-4.7,7,6.5,30242,69,500,8,1.6,0.56,3065|3066|7090|8467|9972|23411|25942|57498,HDAC1|HDAC2|TLE3|SMARCA5|NUP153|SIRT1|SIN3A|KIDINS220,-2.2,0
1,-4.6,COVID063,M1,1,0,COVID,200,Phosphoproteome_Bouhaddou_Vero_E6_4h_Down,,-4.6,4,5.5,30242,197,500,13,2.6,0.71,1994|3054|3726|4820|7371|8773|9611|9967|9972|23774|51593|116224|129401,ELAVL1|HCFC1|JUNB|NKTR|UCK2|SNAP23|NCOR1|THRAP3|NUP153|BRD1|SRRT|PABIR1|NUP35,-2,0
1,-4.3,COVID155,M1,1,0,COVID,200,Proteome_Stukalov_A549_72h_NSP1_Up,,-4.3,4.7,5.5,30242,128,500,10,2,0.63,1052|5202|10589|11280|26512|51747|57154|81488|83461|112495,CEBPD|PFDN2|DRAP1|SCN11A|INTS6|LUC7L3|SMURF1|POLR2M|CDCA3|GTF3C6,-1.8,0
1,-4.2,COVID360,M1,1,0,COVID,200,RNA_Zhang_B-cells_severe-only_Up,,-4.2,6,5.8,30242,81,500,8,1.6,0.56,811|1603|1650|3015|6184|6185|7184|10952,CALR|DAD1|DDOST|H2AZ1|RPN1|RPN2|HSP90B1|SEC61B,-1.8,0
1,-4.1,COVID200,M1,1,0,COVID,200,Ubiquitinome_Stukalov_A549-ACE2_6h_Down,,-4.1,3.4,4.9,30242,250,500,14,2.8,0.74,16|476|1984|6749|6950|7157|7259|8078|8454|9039|9219|10055|10694|26058,AARS1|ATP1A1|EIF5A|SSRP1|TCP1|TP53|TSPYL1|USP5|CUL1|UBA3|MTA2|SAE1|CCT8|GIGYF2,-1.7,0
1,-4.1,COVID080,M1,1,0,COVID,200,Interactome_Davis_HEK-293T_40h_NSP4,,-4.1,5.7,5.6,30242,85,500,8,1.6,0.56,476|488|1650|5591|6184|6185|7922|440138,ATP1A1|ATP2A2|DDOST|PRKDC|RPN1|RPN2|SLC39A7|ALG11,-1.7,0
1,-3.8,COVID061,M1,1,0,COVID,200,Phosphoproteome_Bouhaddou_Vero_E6_2h_Down,,-3.8,3,4.6,30242,300,500,15,3,0.76,1994|3054|6670|8030|8498|8773|9611|10657|10952|23774|25942|51530|51593|116224|124245,ELAVL1|HCFC1|SP3|CCDC6|RANBP3|SNAP23|NCOR1|KHDRBS1|SEC61B|BRD1|SIN3A|ZC3HC1|SRRT|PABIR1|ZC3H18,-1.5,0
1,-3.8,COVID131,M1,1,0,COVID,200,Phosphoproteome_Stukalov_A549-ACE2_24h_Up,,-3.8,3,4.6,30242,300,500,15,3,0.76,16|3726|5496|6613|7090|9967|9972|9987|10075|23248|26512|51530|51747|55677|79657,AARS1|JUNB|PPM1G|SUMO2|TLE3|THRAP3|NUP153|HNRNPDL|HUWE1|RPRD2|INTS6|ZC3HC1|LUC7L3|IWS1|RPAP3,-1.5,0
1,-3.8,COVID199,M1,1,0,COVID,200,Ubiquitinome_Stukalov_A549-ACE2_24h_Up,,-3.8,3,4.6,30242,300,500,15,3,0.76,528|908|1937|5431|6184|6421|6613|6738|7184|10075|10694|26058|54503|121260|123169,ATP6V1C1|CCT6A|EEF1G|POLR2B|RPN1|SFPQ|SUMO2|RO60|HSP90B1|HUWE1|CCT8|GIGYF2|ZDHHC13|SLC15A4|LEO1,-1.5,0
1,-3.7,COVID138,M1,1,0,COVID,200,Proteome_Stukalov_A549_72h_E_Down,,-3.7,3.3,4.6,30242,238,500,13,2.6,0.71,6185|6749|9810|11091|11280|23248|51564|55051|56886|81488|84337|112495|253143,RPN2|SSRP1|RNF40|WDR5|SCN11A|RPRD2|HDAC7|NRDE2|UGGT1|POLR2M|ELOF1|GTF3C6|PRR14L,-1.4,0
1,-3.5,COVID376,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_NSP5,,-3.5,12,6.3,30242,21,500,4,0.8,0.4,6613|6728|8893|55683,SUMO2|SRP19|EIF2B5|KANSL3,-1.2,0
1,-3.4,COVID341,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C3_Up,,-3.4,5.2,4.9,30242,82,500,7,1.4,0.53,811|6184|6185|6400|7184|10525|10952,CALR|RPN1|RPN2|SEL1L|HSP90B1|HYOU1|SEC61B,-1.2,0
1,-3.3,COVID198,M1,1,0,COVID,200,Ubiquitinome_Stukalov_A549-ACE2_24h_Down,,-3.3,3.4,4.4,30242,196,500,11,2.2,0.66,476|908|1072|6749|7009|7157|9219|9972|11164|51747|57646,ATP1A1|CCT6A|CFL1|SSRP1|TMBIM6|TP53|MTA2|NUP153|NUDT5|LUC7L3|USP28,-1.2,0
1,-3.3,COVID226,M1,1,0,COVID,200,Translatome_Bojkova_Caco-2_10h_Down,,-3.3,5.1,4.9,30242,83,500,7,1.4,0.53,3476|6184|7259|8454|9219|11280|56886,IGBP1|RPN1|TSPYL1|CUL1|MTA2|SCN11A|UGGT1,-1.2,0
1,-3.3,COVID170,M1,1,0,COVID,200,Proteome_Stukalov_A549_72h_N_Down,,-3.3,4,4.5,30242,137,500,9,1.8,0.59,1051|5082|5933|6185|6950|9810|23248|56886|81488,CEBPB|PDCL|RBL1|RPN2|TCP1|RNF40|RPRD2|UGGT1|POLR2M,-1.2,0
1,-3.3,COVID140,M1,1,0,COVID,200,Proteome_Stukalov_A549_72h_M_Down,,-3.3,3.6,4.4,30242,168,500,10,2,0.63,4221|5933|6185|7543|9810|23352|51564|56886|81488|253143,MEN1|RBL1|RPN2|ZFX|RNF40|UBR4|HDAC7|UGGT1|POLR2M|PRR14L,-1.1,0
1,-3.3,COVID040,M1,1,0,COVID,200,RNA_Sun_Calu-3_24h_Up,,-3.3,2.8,4.1,30242,300,500,14,2.8,0.74,678|4850|6046|7543|10181|11221|25976|26058|26512|54891|55904|57154|80314|96459,ZFP36L2|CNOT4|BRD2|ZFX|RBM5|DUSP10|TIPARP|GIGYF2|INTS6|INO80D|KMT2E|SMURF1|EPC1|FNIP1,-1.1,0
1,-3.3,COVID235,M1,1,0,COVID,200,Phosphoproteome_Klann_Caco-2_24h_Up,,-3.3,2.8,4.1,30242,300,500,14,2.8,0.74,5496|5591|6046|6626|8078|9320|9967|9972|10055|23168|51530|79657|129401|284695,PPM1G|PRKDC|BRD2|SNRPA|USP5|TRIP12|THRAP3|NUP153|SAE1|RTF1|ZC3HC1|RPAP3|NUP35|ZNF326,-1.1,0
1,-3.3,COVID375,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_NSP4,,-3.3,2.8,4.1,30242,300,500,14,2.8,0.74,1603|1650|3321|5082|7922|8086|8773|9972|10113|10525|26960|57498|83461|129401,DAD1|DDOST|IGSF3|PDCL|SLC39A7|AAAS|SNAP23|NUP153|PREB|HYOU1|NBEA|KIDINS220|CDCA3|NUP35,-1.1,0
1,-3.3,COVID382,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_ORF3A,,-3.3,2.8,4.1,30242,300,500,14,2.8,0.74,1650|3321|3572|7184|8086|8773|10113|10525|26960|56886|60412|83461|121260|727910,DDOST|IGSF3|IL6ST|HSP90B1|AAAS|SNAP23|PREB|HYOU1|NBEA|UGGT1|EXOC4|CDCA3|SLC15A4|TLCD2,-1.1,0
1,-3.2,COVID345,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C5_Up,,-3.2,4.2,4.4,30242,116,500,8,1.6,0.56,488|811|1650|6184|6185|6400|7184|10525,ATP2A2|CALR|DDOST|RPN1|RPN2|SEL1L|HSP90B1|HYOU1,-1.1,0
1,-3,COVID133,M1,1,0,COVID,200,Phosphoproteome_Stukalov_A549-ACE2_6h_Up,,-3,5.3,4.6,30242,69,500,6,1.2,0.49,2058|9320|10952|11011|51530|83461,EPRS1|TRIP12|SEC61B|TLK2|ZC3HC1|CDCA3,-0.97,0
1,-2.8,COVID010,M1,1,0,COVID,200,RNA_Blanco-Melo_A549-ACE2_Up,,-2.8,2.6,3.7,30242,300,500,13,2.6,0.71,1051|1052|3397|3726|5142|6670|7675|7716|25976|26512|54891|80314|96459,CEBPB|CEBPD|ID1|JUNB|PDE4B|SP3|ZNF121|VEZF1|TIPARP|INTS6|INO80D|EPC1|FNIP1,-0.84,0
1,-2.8,COVID038,M1,1,0,COVID,200,RNA_Sun_Calu-3_12h_Up,,-2.8,2.6,3.7,30242,300,500,13,2.6,0.71,1385|4850|6046|6873|7543|10181|11011|11221|23411|25976|26512|55904|80314,CREB1|CNOT4|BRD2|TAF2|ZFX|RBM5|TLK2|DUSP10|SIRT1|TIPARP|INTS6|KMT2E|EPC1,-0.84,0
1,-2.8,COVID126,M1,1,0,COVID,200,Interactome_Stukalov_A549_72h_ORF7B,,-2.8,2.6,3.7,30242,300,500,13,2.6,0.71,1603|3572|10952|10959|51280|54503|55706|79868|81622|83985|121260|199857|440138,DAD1|IL6ST|SEC61B|TMED2|GOLM1|ZDHHC13|NDC1|ALG13|UNC93B1|SPNS1|SLC15A4|ALG14|ALG11,-0.84,0
1,-2.8,COVID337,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C1B-severe_Up,,-2.8,4.1,4.1,30242,104,500,7,1.4,0.53,811|6184|6185|6400|7184|10525|10952,CALR|RPN1|RPN2|SEL1L|HSP90B1|HYOU1|SEC61B,-0.81,0
1,-2.7,COVID330,M1,1,0,COVID,200,RNA_Wilk_CD4+T-cells_patient-C5_Down,,-2.7,7.6,4.8,30242,32,500,4,0.8,0.4,678|2113|23526|51747,ZFP36L2|ETS1|ARHGAP45|LUC7L3,-0.79,0
1,-2.7,COVID344,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C4_Down,,-2.7,3.2,3.8,30242,169,500,9,1.8,0.59,678|2113|3726|4820|6879|9987|23526|51747|55904,ZFP36L2|ETS1|JUNB|NKTR|TAF7|HNRNPDL|ARHGAP45|LUC7L3|KMT2E,-0.75,0
1,-2.7,COVID169,M1,1,0,COVID,200,Proteome_Stukalov_A549_72h_NSP9_Up,,-2.7,5.5,4.3,30242,55,500,5,1,0.44,5591|6944|55683|83461|84964,PRKDC|VPS72|KANSL3|CDCA3|ALKBH6,-0.75,0
1,-2.6,COVID164,M1,1,0,COVID,200,Proteome_Stukalov_A549_72h_NSP7_Down,,-2.6,7.1,4.6,30242,34,500,4,0.8,0.4,1385|1603|81488|91607,CREB1|DAD1|POLR2M|SLFN11,-0.72,0
1,-2.6,COVID161,M1,1,0,COVID,200,Proteome_Stukalov_A549_72h_NSP4_Up,,-2.6,4.4,4,30242,82,500,6,1.2,0.49,8893|51163|51564|55758|79947|84964,EIF2B5|DBR1|HDAC7|RCOR3|DHDDS|ALKBH6,-0.71,0
1,-2.5,COVID381,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_ORF10,,-2.5,4.3,3.9,30242,85,500,6,1.2,0.49,908|1656|5202|6950|8893|10576,CCT6A|DDX6|PFDN2|TCP1|EIF2B5|CCT2,-0.67,0
1,-2.5,COVID370,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_NSP14,,-2.5,5.1,4.1,30242,59,500,5,1,0.44,6879|9924|10694|11091|23411,TAF7|PAN2|CCT8|WDR5|SIRT1,-0.67,0
1,-2.5,COVID346,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C5_Down,,-2.5,3,3.5,30242,181,500,9,1.8,0.59,678|2113|3726|4820|6879|9987|23526|51747|55904,ZFP36L2|ETS1|JUNB|NKTR|TAF7|HNRNPDL|ARHGAP45|LUC7L3|KMT2E,-0.63,0
1,-2.4,COVID185,M1,1,0,COVID,200,Proteome_Stukalov_A549_72h_S_Up,,-2.4,4.7,3.9,30242,64,500,5,1,0.44,1984|5082|11280|79947|152100,EIF5A|PDCL|SCN11A|DHDDS|CMC1,-0.58,0
1,-2.3,COVID386,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_ORF7B,,-2.3,2.4,3.2,30242,300,500,12,2.4,0.68,1603|1650|3321|5082|7922|8086|8773|10113|83461|121260|129401|199731,DAD1|DDOST|IGSF3|PDCL|SLC39A7|AAAS|SNAP23|PREB|CDCA3|SLC15A4|NUP35|CADM4,-0.56,0
1,-2.3,COVID366,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_NSP1,,-2.3,5.9,4.1,30242,41,500,4,0.8,0.4,908|6613|10694|57171,CCT6A|SUMO2|CCT8|DOLPP1,-0.56,0
1,-2.3,COVID323,M1,1,0,COVID,200,RNA_Wilk_CD4+T-cells_patient-C2_Up,,-2.3,8.6,4.5,30242,21,500,3,0.6,0.35,3572|3726|6421,IL6ST|JUNB|SFPQ,-0.56,0
1,-2.2,COVID220,M1,1,0,COVID,200,Proteome_Bojkova_Caco-2_24h_Down,,-2.2,4.2,3.5,30242,72,500,5,1,0.44,1050|5478|7009|7259|51004,CEBPA|PPIA|TMBIM6|TSPYL1|COQ6,-0.46,0
1,-2.1,COVID351,M1,1,0,COVID,200,RNA_Zhang_Monocytes_severe-only_Up,,-2.1,5.1,3.7,30242,47,500,4,0.8,0.4,1650|3684|6185|7184,DDOST|ITGAM|RPN2|HSP90B1,-0.43,0
1,-2.1,COVID144,M1,1,0,COVID,200,Proteome_Stukalov_A549_72h_NSP12_Down,,-2.1,2.6,3,30242,210,500,9,1.8,0.59,2972|3476|6879|29108|51004|51564|54858|55909|81488,BRF1|IGBP1|TAF7|PYCARD|COQ6|HDAC7|PGPEP1|BIN3|POLR2M,-0.39,0
