,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
C9orf40,4.8442527664934e-18,0.280133241879646,0.67,0.508,1.14692528499498e-13
RUVBL2,4.87280390230804e-18,-0.281621461617974,0.278,0.412,1.15368505191045e-13
RPL19,5.1048870729498e-18,-0.319862589846585,0.958,0.953,1.2086330633916e-13
DDX18,6.39842881963742e-18,-0.353093960243016,0.43,0.535,1.51489200733736e-13
RBM8A,6.89415531188352e-18,-0.2933070038174,0.687,0.719,1.63226021164154e-13
CPQ,7.54023135228407e-18,-0.250211620346231,0.11,0.227,1.78522517496678e-13
DRAP1,7.66098499462029e-18,-0.298487663661045,0.508,0.604,1.8138148073263e-13
ZNF83,7.86405149754529e-18,0.324101946101227,0.554,0.37,1.86189283255882e-13
CD44,8.26187152790181e-18,0.294303938216559,0.538,0.362,1.95608070294603e-13
PSMA7,8.41334176191832e-18,-0.274652196732406,0.918,0.939,1.99194279555178e-13
E2F8,8.43892281981698e-18,0.276289264269728,0.576,0.413,1.99799936681987e-13
RSL1D1,8.56035542894435e-18,-0.263076732832027,0.241,0.383,2.02674975135687e-13
OAT,8.86368462218857e-18,-0.287327012853256,0.676,0.758,2.09856597114937e-13
NDUFA12,9.3539220012292e-18,-0.314542428305474,0.562,0.633,2.21463457301102e-13
SEC61G,1.01342554422394e-17,-0.325423470809998,0.573,0.655,2.3993863185046e-13
H2AFV,1.05590797712342e-17,-0.277315037862434,0.88,0.9,2.49996772663741e-13
RPL28,1.28249596948885e-17,-0.327829416293635,0.981,0.979,3.0364374573618e-13
CPVL,1.48719507872864e-17,-0.342576473831763,0.272,0.415,3.52108306839792e-13
CYB5A,1.55277154283055e-17,-0.314674795261379,0.539,0.642,3.67634190480561e-13
COX5A,1.72580110471325e-17,-0.392449922436632,0.623,0.663,4.08600669551909e-13
SLC20A1,2.04487671600912e-17,0.27330506030465,0.498,0.323,4.8414501128232e-13
RAN,2.44890831380927e-17,-0.267532473843318,0.942,0.947,5.79803532377483e-13
GFI1B,2.49955170071384e-17,0.273314449467889,0.806,0.676,5.91793860661009e-13
SMC2,2.55816919630679e-17,0.28305194044499,0.885,0.848,6.05672138917596e-13
CWC27,2.79776143302106e-17,-0.297885554770908,0.346,0.467,6.62397996882066e-13
S100A4,3.23778150117788e-17,-0.655362812152203,0.382,0.512,7.66577148218874e-13
TYMSOS,3.24280451877887e-17,0.274371279955917,0.644,0.496,7.67766397866085e-13
CARS,3.32472138921971e-17,-0.301474924073578,0.427,0.531,7.87161036111658e-13
NFIA,3.33437102906349e-17,-0.393948677732356,0.887,0.904,7.89445684841071e-13
PSMA6,3.57100825456458e-17,-0.29909889736565,0.632,0.684,8.45471914350709e-13
RPS21,3.62021001348362e-17,-0.276621704009826,0.977,0.968,8.57120922792381e-13
GLUL,3.81484433297e-17,0.289540061933645,0.729,0.584,9.03202544273978e-13
HIST1H2AK,4.16280536714046e-17,-0.288436863679747,0.238,0.375,9.85585798724174e-13
TRA2B,8.57103166128423e-17,-0.335673529824548,0.567,0.653,2.02927745612565e-12
RBBP8,9.83384728982686e-17,0.288472777381299,0.452,0.293,2.32826168433941e-12
POLR2G,1.03707394224454e-16,-0.279369613879386,0.281,0.412,2.45537626565818e-12
SH3BGRL,1.24910034422869e-16,0.281523503189812,0.772,0.649,2.95736997499585e-12
APRT,1.83417510601697e-16,-0.404630629203016,0.446,0.533,4.34259298100579e-12
PRDX5,1.83811128660846e-16,0.30370489950501,0.84,0.769,4.35191228217418e-12
TSPO,2.20500593070399e-16,-0.342094591775494,0.607,0.677,5.22057204153476e-12
GHITM,2.88568378179434e-16,-0.281036528172791,0.877,0.897,6.83214492177628e-12
UBAC2,3.0961983794351e-16,-0.326081555202649,0.435,0.551,7.33055928315053e-12
RALBP1,3.42266464444647e-16,0.270448197458786,0.642,0.481,8.10350081219146e-12
DYNLL1,3.48494969367534e-16,-0.310393064552232,0.827,0.852,8.25096689474573e-12
SLC22A4,3.97054590954432e-16,0.301573398575085,0.732,0.581,9.40066449543713e-12
HSPB1,4.69701380772922e-16,0.264846039998182,0.511,0.345,1.11206498911797e-11
RHOBTB3,4.8594387348361e-16,-0.259360727942361,0.205,0.34,1.1505207148598e-11
SEC63,4.88288503804846e-16,-0.258317210808784,0.261,0.384,1.15607186160835e-11
NDUFAF8,5.21128785053497e-16,0.271434019105676,0.672,0.526,1.23382451149266e-11
HIST1H3J,6.10497462759702e-16,-0.275983403092081,0.239,0.371,1.44541379282987e-11
CAPZA2,6.14111286501592e-16,-0.258438375735376,0.648,0.729,1.45396988192117e-11
IFI27,6.49652718007386e-16,0.439088752181373,0.284,0.157,1.53811777515429e-11
RAC2,7.44853572169278e-16,0.257099362582207,0.432,0.286,1.76351531746798e-11
RPS24,8.34775852763848e-16,-0.277015788163386,0.979,0.975,1.97641530900369e-11
SUMF1,8.60492484657074e-16,-0.335105821476501,0.24,0.364,2.03730200667409e-11
AC130456.3,8.67426068299798e-16,0.263501602355363,0.522,0.36,2.0537179593066e-11
COX7B,8.87723206583044e-16,-0.289017784234417,0.873,0.873,2.10177346390602e-11
TOMM40,9.47959521035299e-16,-0.254313325783887,0.264,0.388,2.24438896200317e-11
ADD3,1.1800721307206e-15,0.252392304706728,0.377,0.231,2.79393877669408e-11
PITX1,1.27636217194176e-15,0.366150951046573,0.537,0.391,3.02191507828931e-11
SNRPB2,1.32684635173314e-15,-0.28089573170346,0.593,0.651,3.14144142236339e-11
NOP58,1.44544789181691e-15,-0.311931442758478,0.347,0.457,3.42224242866571e-11
PRG2,1.54760700984363e-15,0.880557205207166,0.42,0.28,3.66411435650579e-11
ELOB,1.58037624342319e-15,-0.257300070239171,0.904,0.917,3.74169879392875e-11
COG5,1.79841296079428e-15,-0.331837785796598,0.278,0.394,4.25792252597653e-11
ANKRD12,2.3409145507735e-15,0.385631968996764,0.726,0.6,5.54234929041133e-11
HIST1H3F,2.44709059665286e-15,-0.3545489108933,0.415,0.519,5.79373169663532e-11
TRAPPC2L,2.58536701693499e-15,-0.269413235427206,0.221,0.345,6.12111494929528e-11
NEDD4L,2.60009425033969e-15,0.280624918888913,0.569,0.407,6.15598314710425e-11
RPL8,2.78790325402527e-15,-0.290344102639399,0.98,0.98,6.60063974423022e-11
MARCH8,2.87047848183065e-15,0.304112845637882,0.62,0.474,6.79614485358225e-11
ABCC5,3.08699028724312e-15,-0.324345985233019,0.415,0.526,7.30875820407681e-11
RPL22L1,3.2420724986863e-15,-0.387842305466092,0.371,0.467,7.67593084788968e-11
FBXW7,3.6385886453274e-15,-0.383578240479866,0.461,0.563,8.61472247667716e-11
BPGM,3.97918955713559e-15,0.276311016188606,0.556,0.407,9.42112919547422e-11
TBCB,4.3215696250737e-15,-0.261800566294248,0.267,0.385,1.02317482443245e-10
CCT8,4.41323979426607e-15,-0.307766816567058,0.656,0.697,1.04487865369044e-10
RSL24D1,4.54002277691787e-15,-0.295298724999392,0.68,0.701,1.07489579266307e-10
PRDX1,4.82850027079229e-15,-0.27485301948526,0.504,0.608,1.14319572411278e-10
ATP5MC3,5.39799044214161e-15,-0.407678463758495,0.78,0.77,1.27802821708145e-10
DDX39A,5.48528033101379e-15,-0.297039608673589,0.56,0.626,1.29869497117082e-10
RSU1,6.24906765401485e-15,-0.315800876273892,0.599,0.681,1.47952925776456e-10
CCT2,6.2950495144858e-15,-0.281786377421164,0.804,0.823,1.49041592304966e-10
POLR1D,7.15135953022972e-15,0.250125968398538,0.643,0.493,1.69315588237719e-10
LRRN2,7.18297665901486e-15,0.310773031650112,0.533,0.377,1.70064155378836e-10
RWDD1,7.51487574361973e-15,-0.269255108179375,0.517,0.621,1.77922198105941e-10
ACSBG1,8.30020707198336e-15,0.502348586569535,0.324,0.198,1.96515702636278e-10
NFAT5,9.07012045866931e-15,0.270914190277272,0.396,0.256,2.14744171979455e-10
SLIRP,9.42971314143597e-15,-0.327467420823561,0.651,0.677,2.23257888336638e-10
FOXO3,1.01743562318004e-14,0.332124147207222,0.832,0.704,2.40888058144107e-10
NHP2,1.02083820029863e-14,-0.306286193622866,0.296,0.408,2.41693652302703e-10
NPM1,1.02843381950639e-14,-0.593406431636506,0.683,0.691,2.43491991106333e-10
EPS15,1.18520660437536e-14,-0.33659967377819,0.452,0.547,2.8060951565191e-10
NDUFA7,1.22190123502984e-14,-0.288969420084076,0.707,0.739,2.89297336405664e-10
PPIA,1.33436945867763e-14,-0.416876190564897,0.899,0.853,3.15925313036515e-10
MDN1,1.57837116065286e-14,-0.268506651691385,0.236,0.355,3.73695155996172e-10
ABCB10,1.91749390907818e-14,-0.291548959455173,0.844,0.864,4.53985857913349e-10
CPEB4,1.95830887733164e-14,0.33779409689965,0.747,0.629,4.63649209797039e-10
ACTB,2.28221147556821e-14,-0.284593968626112,0.964,0.975,5.4033638895553e-10
DNAJC6,2.6872090565158e-14,-0.35493157566064,0.427,0.519,6.36223616220682e-10
LONP1,2.70661621448613e-14,-0.279773721510983,0.362,0.478,6.40818454941737e-10
PVT1,2.71857489389479e-14,0.416695552592305,0.374,0.24,6.4364979187853e-10
EEF1G,3.44401363989678e-14,-0.28948194918893,0.933,0.911,8.15404669381962e-10
RPS6,4.61687973079438e-14,-0.287348757878411,0.98,0.986,1.09309244506288e-09
LXN,4.79328761053035e-14,-0.300053217740828,0.568,0.659,1.13485877466917e-09
METTL7A,5.23791423213102e-14,0.293692193692217,0.399,0.272,1.24012857359934e-09
MCM7,5.40329758538892e-14,-0.363952349970505,0.661,0.683,1.27928473631668e-09
TUBA4A,5.60136158485717e-14,0.265772275490232,0.586,0.439,1.32617836883078e-09
SPTA1,5.65977723667053e-14,0.287660521335703,0.928,0.849,1.34000885855412e-09
CIT,5.99793855674972e-14,0.299779176986639,0.671,0.53,1.42007193269606e-09
HSF1,6.22328428838697e-14,0.260780183722458,0.601,0.47,1.4734247881185e-09
CENPW,7.7082403526942e-14,0.279558068143712,0.866,0.792,1.82500298590388e-09
ZEB2,9.95459730200106e-14,-0.35585557968931,0.536,0.617,2.35685045722177e-09
AGPAT4,1.15514138092111e-13,0.255552210512896,0.437,0.294,2.73491273346881e-09
UQCRQ,1.21118500927373e-13,-0.318329930799847,0.747,0.752,2.86760162795647e-09
TRAK2,1.21956334586129e-13,0.278734293076675,0.867,0.81,2.88743817766118e-09
CISH,1.31711269747218e-13,-0.257071821330459,0.219,0.337,3.11839602253514e-09
PAICS,1.39825628497195e-13,-0.250343487420826,0.254,0.373,3.31051158029959e-09
ATP11B,1.44431226559454e-13,-0.31445544197594,0.446,0.548,3.41955372002164e-09
FKBP3,1.44447807438863e-13,-0.292935197102865,0.356,0.456,3.41994628892252e-09
CA2,1.54968639944202e-13,0.27128600033806,0.935,0.879,3.66903751931892e-09
HNRNPAB,1.81585364876891e-13,-0.27371653255388,0.824,0.836,4.29921509882528e-09
CCND3,1.82414744749063e-13,0.265490023581433,0.797,0.712,4.31885149667882e-09
PGK1,1.90676443522608e-13,-0.288863187758852,0.258,0.365,4.51445547684127e-09
COMMD10,1.94124125210684e-13,-0.292722435482158,0.25,0.358,4.59608278848815e-09
YWHAE,2.80614963742319e-13,-0.317089778173206,0.68,0.715,6.64383988156314e-09
MRPL20,2.87568427293628e-13,-0.307435750695179,0.539,0.604,6.80847008460395e-09
CCT7,3.27846598278438e-13,-0.286155406921086,0.533,0.594,7.7620960608403e-09
TSPAN5,3.76358668886238e-13,0.331480071760764,0.892,0.826,8.91066784455058e-09
NAP1L1,3.86926857543698e-13,0.251280302905463,0.894,0.809,9.16088027920459e-09
GTDC1,6.02177111218636e-13,-0.285060419967841,0.253,0.366,1.42571452852124e-08
HNRNPU,7.58825761926714e-13,-0.283802989270085,0.727,0.763,1.79659587393769e-08
GAR1,7.822234488553e-13,-0.251756135407187,0.335,0.444,1.85199223750981e-08
MRPL52,8.31478624493169e-13,-0.267569392604174,0.362,0.465,1.96860879135003e-08
MRPS15,9.49881135218088e-13,-0.266687624634653,0.528,0.603,2.24893857574235e-08
SSB,1.05346340901265e-12,-0.297798037182777,0.615,0.669,2.49417996717835e-08
MARCH3,1.48843672751101e-12,0.297101923835293,0.825,0.711,3.52402279605506e-08
ATP5PB,1.67058510980231e-12,-0.266654816785781,0.657,0.696,3.95527730596796e-08
STOML2,1.74173833448921e-12,-0.282375677411909,0.576,0.625,4.12373968073666e-08
HSPE1,1.83488726681591e-12,-0.270535314676886,0.555,0.632,4.34427909291334e-08
HNRNPR,1.8523719040788e-12,-0.26117910502019,0.7,0.732,4.38567572009697e-08
DNPH1,1.92550512689464e-12,0.257063117065827,0.474,0.351,4.55882593843575e-08
SLC25A6,1.93013821870336e-12,-0.287881468391274,0.828,0.82,4.56979524660208e-08
MIS18A,2.50440253151274e-12,-0.253207841102939,0.366,0.457,5.92942343360957e-08
PNN,3.01228980411081e-12,-0.324925936298696,0.406,0.488,7.13189734021275e-08
FOS,3.02205872524674e-12,-0.400769474830058,0.359,0.459,7.15502623789417e-08
GYPE,3.69062156852298e-12,-0.254176513326694,0.732,0.784,8.73791562563501e-08
PSMA3,4.04220495556164e-12,-0.261048913528887,0.425,0.509,9.57032445278773e-08
RPL14,4.5604658218319e-12,-0.304005585177067,0.976,0.974,1.07973588797692e-07
HES6,4.7677243752397e-12,-0.367272491390167,0.862,0.885,1.12880642308175e-07
NCL,4.93989841310229e-12,-0.333111765683989,0.688,0.72,1.1695703482861e-07
REXO2,5.58406327535277e-12,-0.302799462361163,0.622,0.675,1.32208282107252e-07
NDUFA10,6.11276591024659e-12,-0.294404606148663,0.477,0.547,1.44725845690998e-07
TIMM13,6.44345776338644e-12,-0.278999428527856,0.321,0.41,1.52555306005937e-07
ROMO1,6.72122196009506e-12,-0.271407724327203,0.507,0.582,1.59131651127211e-07
ADD2,7.00767717655837e-12,-0.263311785579004,0.584,0.666,1.65913764832196e-07
H3F3B,1.22412609859697e-11,-0.256566888674578,0.831,0.847,2.89824095103818e-07
TIMM10,1.29474655524001e-11,-0.303492513728179,0.56,0.595,3.06544194418625e-07
ASAP1,1.31056485277244e-11,-0.270476277380662,0.788,0.819,3.10289334542402e-07
CDKAL1,1.37082543161867e-11,-0.277418058894575,0.374,0.478,3.24556629190036e-07
MDH2,1.67243248269256e-11,-0.311543151577939,0.434,0.504,3.95965114602291e-07
REV3L,1.99349082109259e-11,0.265760168991102,0.638,0.501,4.71978886801881e-07
PLK1,3.28443331292838e-11,-0.266457931077203,0.279,0.39,7.77622431168924e-07
NDUFC1,3.29868170993263e-11,-0.286422288222527,0.684,0.711,7.80995881643651e-07
TMEM120B,4.10682564979533e-11,-0.267125217129247,0.413,0.497,9.72332040845543e-07
COA1,7.80877564177454e-11,-0.257453063019224,0.418,0.49,1.84880572094654e-06
SFPQ,9.94074960566981e-11,-0.254909243081863,0.678,0.705,2.35357187663839e-06
SEM1,1.43549291550751e-10,-0.252193359140404,0.736,0.738,3.39867302675558e-06
SNRPD1,1.58692705738228e-10,-0.251955330768814,0.72,0.748,3.75720850105829e-06
CSNK1A1,1.9568818099508e-10,-0.250835203285899,0.694,0.72,4.63311337323952e-06
RPS4X,1.96660002937042e-10,-0.253738498987466,0.953,0.945,4.6561222295374e-06
TMEM14C,2.31033899607364e-10,-0.256666920794828,0.811,0.841,5.46995860710396e-06
AP2B1,2.64588103439798e-10,-0.256422979878213,0.608,0.645,6.26438793704066e-06
RTN4,2.66762684825481e-10,-0.312155420824472,0.538,0.569,6.31587332592809e-06
CA8,2.83467189499477e-10,-0.273536272226039,0.626,0.675,6.71136917858962e-06
JAK2,3.99496960339997e-10,-0.287878048958516,0.414,0.489,9.45849003300976e-06
SNRPC,4.49430407973814e-10,-0.279562726645098,0.449,0.508,1.0640714339188e-05
ATG7,4.80935394119601e-10,-0.256633628882665,0.349,0.44,1.13866263911757e-05
EIF3G,5.63171976463567e-10,-0.258773784347266,0.522,0.577,1.33336597147514e-05
XRCC6,5.75440067097269e-10,-0.266668389346626,0.614,0.658,1.36241190285949e-05
ATP5MD,6.25200493987846e-10,-0.255033933341886,0.638,0.669,1.48022468956562e-05
GRB10,6.56807437679125e-10,-0.29103167463174,0.49,0.557,1.5550572894491e-05
FHIT,7.39223231585303e-10,-0.301037211548457,0.203,0.296,1.75018492310136e-05
SLC39A3,1.14791104281377e-09,-0.288715320395056,0.527,0.564,2.71779418496588e-05
MRPS34,1.26076846820403e-09,-0.260047158464676,0.39,0.461,2.98499542531986e-05
ADK,1.3369781854053e-09,-0.285851798048427,0.404,0.476,3.16542955176559e-05
ATAD2,1.4232028579327e-09,0.26911536211259,0.853,0.812,3.36957508644145e-05
S100A6,2.26716709744665e-09,-0.365078086288966,0.723,0.715,5.36774481991469e-05
TSC22D2,2.78118325897334e-09,-0.260896650393862,0.289,0.384,6.58472948394528e-05
BCLAF1,4.07704947153301e-09,-0.264448233539381,0.47,0.527,9.65282232880156e-05
IMPDH2,5.29388445953694e-09,-0.295961613802412,0.33,0.404,0.000125338008463997
MCM5,5.57000034846273e-09,-0.287546549848277,0.47,0.52,0.000131875328250204
MICOS10,7.29154297242729e-09,-0.282755855290429,0.542,0.578,0.000172634571415188
NMU,1.23748058448925e-08,0.261352551014936,0.32,0.223,0.000292985903183674
NCAPG2,1.32652176627544e-08,0.271829609529952,0.641,0.536,0.000314067293383374
TOMM6,1.60964762983703e-08,-0.262113215611884,0.699,0.722,0.000381100172840216
PFDN5,2.65359520925152e-08,0.253530187802627,0.922,0.882,0.000628265201742389
CAMKMT,2.70577675600702e-08,0.320516516810566,0.618,0.493,0.000640619704752221
RABGAP1L,4.87750649819081e-08,-0.256800933108201,0.787,0.797,0.00115479843851166
SNHG5,5.60551985456703e-08,-0.339800707532746,0.303,0.37,0.00132716288076729
DANCR,5.72270567282443e-08,-0.257195475282608,0.213,0.289,0.00135490779509791
TKT,9.54785809894747e-08,-0.331501902714074,0.523,0.557,0.0022605508835068
SNRPD2,1.0576280258421e-07,-0.274731594152461,0.795,0.76,0.00250404011398375
STRN3,2.09424775878118e-07,-0.266354347901034,0.668,0.678,0.00495834099369032
CALM1,2.98395657632572e-07,-0.259203866737026,0.421,0.477,0.00706481559010876
CSNK1G1,6.51744432652999e-07,0.2986544059232,0.503,0.409,0.0154307011874924
RNH1,8.4350851140525e-07,-0.260607893400765,0.467,0.502,0.0199709075160307
LDHB,1.78359111072625e-06,-0.315574199940774,0.495,0.535,0.0422283031375547
NDUFS5,3.47495585831957e-06,-0.257513472589919,0.747,0.738,0.082273054901574
HBG1,1.81332966629882e-05,0.651963495924825,0.428,0.347,0.42932393179291
HBG2,9.11537521660295e-05,1.03609019571356,0.473,0.402,1
TBC1D5,0.000112683201011146,-0.273813568135859,0.656,0.642,1
NASP,0.000427877187453872,-0.278228824106656,0.718,0.664,1
